image_path,label,ocr_text,caption,ocr_length,caption_length,similarity_score,error
E:\Project\Fake News Detection\images\real\4866.jpg,real,@lelta G1I sprallgka alaazs,a man in a suit and tie with the words ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ',27,98,0.128414214,
E:\Project\Fake News Detection\images\real\4876.jpg,real,@lelta G1I sprallgka alaazs,a woman in a blue dress and a man in a blue shirt,27,49,0.116553336,
E:\Project\Fake News Detection\images\real\4901.jpg,real,@lelta G1I sprallgka alaazs,trump and xi meet in china,27,26,-0.00913338,
E:\Project\Fake News Detection\images\real\4904.jpg,real,@lelta G1I sprallgka alaazs,a girl in a yellow top and blue skirt,27,37,0.108368903,
E:\Project\Fake News Detection\images\real\4905.jpg,real,Ollla @R si9dlgda alaazs,a woman in a blue dress sitting on a white chair,24,48,0.052335571,
E:\Project\Fake News Detection\images\real\4911.jpg,real,aq1a 5i151 @lelta G1I sprallgka alaazs,the bigg show with the contestants,38,34,0.07434544,
E:\Project\Fake News Detection\images\real\4921.jpg,real,@lelta G1I sprallgka alaazs,a green building with a tree in front of it,27,43,0.106370986,
E:\Project\Fake News Detection\images\real\4927.jpg,real,crottom @lelta G1I sprallgka alaazs,a group of people in protective gear standing in a field,35,56,0.170237064,
E:\Project\Fake News Detection\images\real\4935.jpg,real,@lelta G1I sprallgka alaazs,a video of the syrian army in the syrian city of aleppo,27,55,0.21576269,
E:\Project\Fake News Detection\images\real\4962.jpg,real,Dec 1n LALET [tan Jo Lat Pdgdshars<<sadbia<0[n((4444< < Pc0003-662060691280302108014269504489E 646o Ollla @R si9dlgda alaazs,a man is seen in this image of a fake fake fake fake fake fake fake fake fake fake fake fake,124,92,0.035142541,
E:\Project\Fake News Detection\images\real\497.jpg,real,,a group of people standing in a street,0,38,,
E:\Project\Fake News Detection\images\real\4972.jpg,real,Jic afa @lelta G1I sprallgka alaazs Ja Vaaa 4e5,bangladesh cricket team celebrating after winning the match,47,59,0.108379386,
E:\Project\Fake News Detection\images\real\4974.jpg,real,@lelta G1I sprallgka alaazs,trump ' s speech at the inauguration,27,36,0.059186194,
E:\Project\Fake News Detection\images\real\4979.jpg,real,TANL 12 ay 7R aa ROCht aa @lelta G1I sprallgka 8 alaaTs,"bangladesh vs bangladesh, 3rd test, day 3, day 3",55,48,0.172573864,
E:\Project\Fake News Detection\images\real\4990.jpg,real,"Dnan fau< Att R77 &1 7ott , 69y 7-eee,65f5 1eNl Wt: @lelta G1I sprallgka alaazs",the bjp party has been to be in the polls,79,41,0.156541377,
E:\Project\Fake News Detection\images\real\4994.jpg,real,LW @ 1 CID CILL CID ZI CI CII @lelta G1I sprallgka alaazs,a man in a suit sitting at a desk with a microphone,57,51,-0.038770378,
E:\Project\Fake News Detection\images\real\5.jpg,real,"Global Brand Awards 2025 WALTON DIGITECH ND UsTR!s LM[TED Walton Digi-Tech Industries Ltd Most Trusted IT & Electronics Manufacturer Bangladesh, 2025",the award for best digital media in the world,149,45,0.487925828,
E:\Project\Fake News Detection\images\real\5003.jpg,real,b Ollla @R si9dlgda alaazs,power lines and electricity towers in hindi,26,43,0.149503678,
E:\Project\Fake News Detection\images\real\5009.jpg,real,@lelta G1I sprallgka alaazs,"bangladesh vs bangladesh, match match, match match, match match, match match, match match, match match",27,102,0.126013845,
E:\Project\Fake News Detection\images\real\5017.jpg,real,@lelta G1I sprallgka alaazs,a woman is lying in a hospital bed,27,34,-0.028159963,
E:\Project\Fake News Detection\images\real\502.jpg,real,TIz e4tt S31INVJIT; <r Gte R77 *7t R- TTt 63 UIC Giaisat:,"bjp candidate in gujarat, says bjp is not a candidate",57,53,0.030725718,
E:\Project\Fake News Detection\images\real\5034.jpg,real,@lelta G1I sprallgka alaazs,the first look of the upcoming movie is here,27,44,0.082603559,
E:\Project\Fake News Detection\images\real\5054.jpg,real,@lelta G1I sprallgka alaazs,a woman in a hospital room with a man in the background,27,55,0.036390923,
E:\Project\Fake News Detection\images\real\5055.jpg,real,"siqjeistloal <lem11c7| TF 5 77 ,*08049 4i5 TrTT TLlw 773gr 49 @lelta G1I sprallgka alaazs",the new currency in bangladesh,89,30,0.085009575,
E:\Project\Fake News Detection\images\real\5057.jpg,real,@lelta G1I sprallgka alaazs,a man in glasses and a blue shirt sits at a table with a laptop,27,63,0.077872396,
E:\Project\Fake News Detection\images\real\5081.jpg,real,@lelta G1I sprallgka alaazs,a woman is seen in a photo of her family in the village of uttar,27,64,0.050218008,
E:\Project\Fake News Detection\images\real\5084.jpg,real,Ollla @R si9dlgda alaazs Conli,iran fans in the stands at the stadium,30,38,0.184243575,
E:\Project\Fake News Detection\images\real\5088.jpg,real,Ollla @R si9dlgda 25200 EoDD a1aa4s5 tann 2o00 To00,ru ru ru ru ru ru ru ru ru ru ru ru ru ru ru ru ru ru ru ru ru ru ru ru ru ru ru ru,51,83,0.142853841,
E:\Project\Fake News Detection\images\real\5105.jpg,real,D Duaka Ollla @R si9dlgda alaazs,a bus is stopped at a busy street in bangladesh,32,47,0.116839156,
E:\Project\Fake News Detection\images\real\5109.jpg,real,DEFAULT IMAGE,default default default default default default default default default default default default default default default default default default default default default,13,167,0.518431067,
E:\Project\Fake News Detection\images\real\5112.jpg,real,TRNV Jepif - pot @lelta G1I sprallgka alaazs,a woman sitting on a bed next to a child,44,40,-0.016730512,
E:\Project\Fake News Detection\images\real\512.jpeg,real,"TTelecom Future: New Governments Vision ""16, 2026 10.30 Ah IntorContinental Dnuata ouy Reportere Hetwork Danglaceah",a man standing at a podium with a microphone,115,44,0.102373563,
E:\Project\Fake News Detection\images\real\514.jpg,real,,a group of people walking down a street in the rain,0,51,,
E:\Project\Fake News Detection\images\real\5148.jpg,real,@lelta G1I sprallgka alaazs,a train that is on the tracks with people walking around,27,56,0.05315676,
E:\Project\Fake News Detection\images\real\5157.jpg,real,Ollla @R si9dlgda alaazs,a man in a military uniform salutes his hat,24,43,0.003888272,
E:\Project\Fake News Detection\images\real\516.jpg,real,,a helicopter is being lowered by a man,0,38,,
E:\Project\Fake News Detection\images\real\5162.jpg,real,@lelta G1I sprallgka a1aa4s5,a jet flying through the sky with a blue sky background,28,55,0.062688187,
E:\Project\Fake News Detection\images\real\5166.jpg,real,@lelta G1I sprallgka alaazs,a woman is surrounded by a crowd of students in dhaka,27,53,0.075248778,
E:\Project\Fake News Detection\images\real\5180.jpg,real,@lelta G1I sprallgka alaazs,a road with a sign that says ' no to the road ',27,47,0.03290296,
E:\Project\Fake News Detection\images\real\5184.jpg,real,Ollla @R si9dlgda alaazs,a group of people standing around a pile of sandbags,24,52,0.028695624,
E:\Project\Fake News Detection\images\real\519.jpg,real,,a man is loading a large pile of luggage,0,40,,
E:\Project\Fake News Detection\images\real\5212.jpg,real,@lelta G1I sprallgka alaazs,the bangladesh women ' s cricket team posing for a photo,27,56,0.242388397,
E:\Project\Fake News Detection\images\real\5219.jpg,real,@lelta G1I sprallgka alaazs,a man in a white outfit stands in front of a building,27,53,0.124939606,
E:\Project\Fake News Detection\images\real\5227.jpg,real,@lelta G1I sprallgka alaazs,a road with a tree that has fallen down,27,39,0.080125563,
E:\Project\Fake News Detection\images\real\5228.jpg,real,"S18 (18 @r15*1 FtTan 317i3+5 Frj ] #ifFIPR MIIChCT #It fro Yitt 37 Fifroc  sfgocnr Yce -NpI 781e4t+4e 4r8 mrmf4ert ANicha Frit1 Ff5o + / Aqhs E4ICTI Naferolfan ""ierf CrIaf 07313131l6h43 5174* AcnT @lelta G1I sprallgka alaazs",a group of people holding a banner in the street,224,48,-0.025294833,
E:\Project\Fake News Detection\images\real\5231.jpg,real,@lelta G1I sprallgka alaazs,the man who is the best man in the world?,27,41,0.248525292,
E:\Project\Fake News Detection\images\real\5233.jpg,real,@lelta G1I sprallgka a1aa4s5,a woman in a pink scarf holds a baby,28,36,0.060957499,
E:\Project\Fake News Detection\images\real\5241.jpg,real,(nrdm @lelta G1I sprallgka alaazs,a crowd of people standing in front of a building,33,49,0.122201443,
E:\Project\Fake News Detection\images\real\5258.jpg,real,271 6 41T875 @lelta G1I sprallgka a1aa4s5,money in bangladesh,41,19,0.075559184,
E:\Project\Fake News Detection\images\real\5260.jpg,real,@lelta G1I sprallgka alaazs,a man in a white shirt and sunglasses is standing in front of a white wall with a red and blue,27,94,0.140045434,
E:\Project\Fake News Detection\images\real\5268.jpg,real,@lelta G1I sprallgka a1aa4s5,a crowd of people walking down a street at night,28,48,0.020530304,
E:\Project\Fake News Detection\images\real\5292.png,real,UuI OLo,a man and woman standing next to each other people,7,50,0.069340214,
E:\Project\Fake News Detection\images\real\5297.png,real,554 5467t | 5,a road with a sign that says no to the road,13,43,-0.017090481,
E:\Project\Fake News Detection\images\real\5298.png,real,Ie5 FDV ~FRESH,bjp supporters burn a box of petrol during a protest in new delhi on tuesday,14,76,0.07814844,
E:\Project\Fake News Detection\images\real\5300.png,real,,a street intersection with a crosswalk and a traffic light,0,58,,
E:\Project\Fake News Detection\images\real\5302.png,real,,a woman casts her ballot at a polling station in mumbai,0,55,,
E:\Project\Fake News Detection\images\real\5305.png,real,4 (iGF Irgt:,a man is seen in a crowded street in mumbai,12,43,0.050765835,
E:\Project\Fake News Detection\images\real\5308.png,real,"TI Irolfa? (Glv , Traia7 GlM, TfnM fa1t <1T Cibt ce fesfe/ 8 @p5 <0*8 7h WTTTIRA 7yl wrfg 43R %tujlq Ftg 1r37ol -3F1ta; FItE 'FTOlrrI3; 4357 egkt -fiarz gq 9.5n-4ttu *ee7YE 7FV slqtol$ (6716, FJlfM 646al7l 414 CIlb1 @ <lailtvi| GF Gecws 4< 70 vis 8 Wlspt <0x8 frvaj Tcy forn f1feifa <RTGI urfbo <1 7H ilolza (Glcuz TRETF 8 AlA #lxlaq 5oMF <GU 4Gaj <ilv frcsilcera %eleifecg orfo 71T Uazu frrF ff?if1 Tylefo Cl. ""IR UaTT, 7I*1zI TrolF 3- Q1CTI f217, TFTCH RRFFII 7I419 TolI RI(GTUT 407, Tlvlkvt GF 43 Tal +iiua TT Gl. Tls QICTI, f42Il +f1UF1B #csra Ailxlzl Trniln$ Ra4lal 44. Gifl, slfoliz$ faetai elit -laqt Tole GFTGTT 68, TF (JTTI) TFEF `Fj RNII;, TTiGOITF Xus 3k4ai fxanla; TJifI facailtl <h Glb1a TFF Tsivolizry stac1b13 751nf G1Fa Q1cTI, TFI ulclicT CTM 6143, sie RUFRIT WIRTF af1a Uin7 Tli, &iUly sqoly sleh%9 7l?io YFF RIm, 4F (TRT) WR7 Uira G143 6107, f2na +fufrT asra 54J/9F &rTT 7GI, CIFIIEF RICTFI Tlq, 4m (JT) (ot*7lt GUIR I 7O1 44 %Tc4 uly @ Til (ct *l4 Golq 1913 %f7ft Ri4mlsi-Tals-wigznI #lcs1a TFAI <FGI @ @f14r9 2I1zT #JoliF %RIfI 9071F3T 513 041G 9 8rvi 241T 763 Tail 231, TaF1s 90jl5i 74acu 40? f4viy 4a(k %RIfR GFHT #aro ECoR 7iyRI (93m 7G7, (T4CF 4IIG RRIA f7CF (tG fiUR #MMIII FIGI 4-1R Gi RIfTI TAFTACF qvujlsl 4rS 1rr4ol JAFTGAA F1(D #Ul rolacaa (Gla nif4 GNICe41",the assam text in bengali language,1287,34,0.147849113,
E:\Project\Fake News Detection\images\real\5311.png,real,,people walking on a bridge with a bunch of flowers,0,50,,
E:\Project\Fake News Detection\images\real\5314.png,real,,a group of people in uniforms marching down a street,0,52,,
E:\Project\Fake News Detection\images\real\5331.png,real,Uix Tta,a man in a suit and tie speaking at a podium,7,44,0.07971774,
E:\Project\Fake News Detection\images\real\5344.png,real,,a woman in a white outfit stands on a stage with a microphone,0,61,,
E:\Project\Fake News Detection\images\real\5347.png,real,,naji and sonia sonia sonia sonia sonia sonia sonia sonia sonia sonia sonia sonia sonia sonia sonia sonia sonia sonia,0,116,,
E:\Project\Fake News Detection\images\real\5348.png,real,Brexit: isit worth it?,brt is worth?,22,13,0.461680859,
E:\Project\Fake News Detection\images\real\5369.png,real,,a man and woman standing in front of a tree,0,43,,
E:\Project\Fake News Detection\images\real\5370.png,real,G TEh Ttr37 Tn 44 YMDR Eutech EM Rali JI7TT Pibi Viotrts Jultioen C Gilt wt 'ie (a (1HI aicra eratt Fple7,"a protest in the city of lucknow, india",105,39,0.121980421,
E:\Project\Fake News Detection\images\real\5374.png,real,,a boat is on the water near a bridge,0,36,,
E:\Project\Fake News Detection\images\real\5379.png,real,,shah shah ' s first look in the movie,0,37,,
E:\Project\Fake News Detection\images\real\5380.png,real,,a large ship is sailing in the water,0,36,,
E:\Project\Fake News Detection\images\real\5386.png,real,,people are standing on the side of a road,0,41,,
E:\Project\Fake News Detection\images\real\5387.png,real,8 Ayawlo,a cartoon of two hands reaching over a pile of money,8,52,0.108155817,
E:\Project\Fake News Detection\images\real\539.jpg,real,7 65 1lg,a group of people sitting around a table,8,40,0.073669091,
E:\Project\Fake News Detection\images\real\5393.png,real,,a man with red hair and beards,0,30,,
E:\Project\Fake News Detection\images\real\5394.png,real,,a dinosaur in the middle of a forest,0,36,,
E:\Project\Fake News Detection\images\real\5400.png,real,,"the prime of india, shrian singh singh singh singh singh singh singh singh singh singh singh singh singh singh",0,110,,
E:\Project\Fake News Detection\images\real\5405.png,real,,a group of people standing in front of a tent,0,45,,
E:\Project\Fake News Detection\images\real\5407.png,real,4k F OrcL tita,a group of men in military uniforms walking down a runway,14,57,0.007284611,
E:\Project\Fake News Detection\images\real\541.jpg,real,,a woman in a purple sari,0,24,,
E:\Project\Fake News Detection\images\real\5432.png,real,,a man holding a cricket ball and a bat,0,38,,
E:\Project\Fake News Detection\images\real\5433.png,real,,the old post office in the city of london,0,41,,
E:\Project\Fake News Detection\images\real\5440.png,real,2 8,congress party leader krunal reddy reddy reddy reddy reddy reddy reddy reddy reddy reddy reddy reddy reddy reddy reddy,3,118,0.071892053,
E:\Project\Fake News Detection\images\real\5446.png,real,,a large ship in the ocean,0,25,,
E:\Project\Fake News Detection\images\real\5464.png,real,,a person holding a handgun in their hand,0,40,,
E:\Project\Fake News Detection\images\real\547.jpg,real,,people are walking down the street with umbrellas,0,49,,
E:\Project\Fake News Detection\images\real\5473.png,real,,two men in suits and ties are standing next to each other men,0,61,,
E:\Project\Fake News Detection\images\real\5477.png,real,WJ;s4WJlaly,the meeting room of the ministry of the islamic community,11,57,0.136510566,
E:\Project\Fake News Detection\images\real\5483.png,real,,women in colorful sars stand in a line,0,38,,
E:\Project\Fake News Detection\images\real\5484.png,real,;' BOnGO BAZAR 4 71e71a 4a2ea RiMvu Ph: 0425 228 595 U ELebara He 3 Ba,a store with a sign that says bon bar,70,37,0.196592003,
E:\Project\Fake News Detection\images\real\5489.png,real,,trump and hezbollah are pictured in this composite image,0,56,,
E:\Project\Fake News Detection\images\real\5497.png,real,,a person is getting an oxygen in the face,0,41,,
E:\Project\Fake News Detection\images\real\5506.png,real,,a bed is in the middle of a village,0,35,,
E:\Project\Fake News Detection\images\real\5512.png,real,apollo Kplla 96= Jola (We apelle,indian cricket team celebrating in the streets,32,46,0.086900897,
E:\Project\Fake News Detection\images\real\5515.png,real,IAELLP LAND [ TE AGREEMENI SIGNING CL:RET TEEN BESR 50 5A8tX 8A7,the group of men in suits and ties holding a green certificate,64,62,0.125240073,
E:\Project\Fake News Detection\images\real\5518.png,real,,three men are seen in this composite image,0,42,,
E:\Project\Fake News Detection\images\real\5523.png,real,,a group of people working on a construction site,0,48,,
E:\Project\Fake News Detection\images\real\5524.png,real,,"ran kun and his wife, anush khan",0,32,,
