image_path,label,ocr_text,caption,ocr_length,caption_length,similarity_score,error
E:\Project\Fake News Detection\images\real\5844.png,real,,a man with a beard and a cap looks off to the side,0,50,,
E:\Project\Fake News Detection\images\real\5848.png,real,|(,"two men in suits and ties, one with a microphone",2,48,-0.036878951,
E:\Project\Fake News Detection\images\real\5849.png,real,TAYLOR 3,england players celebrate after the wicket of england ' s joe anderson,8,70,0.127580985,
E:\Project\Fake News Detection\images\real\5860.png,real,FIRST SECURITY FIRST SECURITY IISLANI BANK LTD. URIT FISIIB,a young boy holding a bat in front of a building,59,48,0.087257944,
E:\Project\Fake News Detection\images\real\5864.png,real,@0 SEPIE 4,a soccer player is laughing and looking up,10,42,0.089320853,
E:\Project\Fake News Detection\images\real\5867.png,real,,manchester united v manchester united - premier league,0,54,,
E:\Project\Fake News Detection\images\real\5868.png,real,10,a soccer player is running towards the camera,2,45,0.004164334,
E:\Project\Fake News Detection\images\real\5872.png,real,,a couple standing in front of a building,0,40,,
E:\Project\Fake News Detection\images\real\5874.png,real,,a man and woman talking to each other people,0,44,,
E:\Project\Fake News Detection\images\real\5880.png,real,,a woman looking through a magnit in an office,0,45,,
E:\Project\Fake News Detection\images\real\5884.png,real,,a group of people standing in front of a building,0,49,,
E:\Project\Fake News Detection\images\real\5891.png,real,,a group of children sitting at desks in a classroom,0,51,,
E:\Project\Fake News Detection\images\real\5894.png,real,15,children in school uniforms,2,27,0.217173666,
E:\Project\Fake News Detection\images\real\5900.png,real,,a classroom with children sitting at desks,0,42,,
E:\Project\Fake News Detection\images\real\5905.png,real,আপায নিণর বাংলাদেশ বৈশাসহ পচচম রোং মিতোরাম গোমাটি বালাদেশ বিবো,map of uttar,62,12,0.204666525,
E:\Project\Fake News Detection\images\real\5909.png,real,,a close up of a computer screen with a red background,0,53,,
E:\Project\Fake News Detection\images\real\5911.png,real,(,the astronauts are standing on a platform,1,41,-0.045770094,
E:\Project\Fake News Detection\images\real\5913.png,real,,two men in a black and white striped suit and a man in a black and white striped shirt,0,86,,
E:\Project\Fake News Detection\images\real\5916.png,real,,the parliament building in mumbai,0,33,,
E:\Project\Fake News Detection\images\real\5920.png,real,,two men in suits and ties standing next to each other men,0,57,,
E:\Project\Fake News Detection\images\real\5928.png,real,ছাত্র-জনতার বিপ্লবের অর্জন জুলাই সনদ' নিয়ে টালবাহানা ও 'গণভোট অধ্যাদেশ বাতিলের অপচেষ্টার প্রতিবাদে গভোট 4১০০৩ মরি ব,"bjp candidate in gujarat, maharashtra",116,37,0.284036487,
E:\Project\Fake News Detection\images\real\5929.png,real,,the prime of pakistan addresses to parliament,0,45,,
E:\Project\Fake News Detection\images\real\5932.png,real,,a man in a white suit and a white hat is standing in front of a microphone,0,74,,
E:\Project\Fake News Detection\images\real\5939.png,real,Unlversity of Diaka Vise Chancel : ;,"the minister of the state of punjab, dr khali, with the minister of the state of punjab",36,87,0.081481367,
E:\Project\Fake News Detection\images\real\5941.png,real,,a woman is sitting on the floor with her hands clasped,0,54,,
E:\Project\Fake News Detection\images\real\5946.png,real,,a long hallway with green lights and a long corridor,0,52,,
E:\Project\Fake News Detection\images\real\5948.png,real,9),a person holding a phone with a green and white logo,2,52,-0.005278851,
E:\Project\Fake News Detection\images\real\5976.png,real,84RCLAYS BARCLAYS,a woman is standing in front of a atm machine,17,45,0.037487522,
E:\Project\Fake News Detection\images\real\598.jpg,real,,two men in sunglasses and one wearing a green shirt,0,51,,
E:\Project\Fake News Detection\images\real\5986.png,real,,a person holding a micro micro micro micro micro micro micro micro micro micro micro micro micro micro micro micro micro,0,120,,
E:\Project\Fake News Detection\images\real\60.jpg,real,Chmso came0,three screens showing the different features of the app,11,55,-0.006930472,
E:\Project\Fake News Detection\images\real\6000.png,real,,a group of dinosaurs in a field canvas print,0,44,,
E:\Project\Fake News Detection\images\real\6001.png,real,,a green phone on top of a keyboard,0,34,,
E:\Project\Fake News Detection\images\real\6002.png,real,ADB Dream71 @,a person using a laptop with a dashboard on the screen,13,54,-0.022118235,
E:\Project\Fake News Detection\images\real\601.jpg,real,,video no more thandul thandul thandul thandul thandul thandul thandul thandul thandul thandul thandul thandul than,0,114,,
E:\Project\Fake News Detection\images\real\6021.png,real,,a pile of rice on a white surface,0,33,,
E:\Project\Fake News Detection\images\real\6029.png,real,,a group of people sitting around a table,0,40,,
E:\Project\Fake News Detection\images\real\6031.png,real,,a plate of food with a bowl of rice and a bowl of chicken curry,0,63,,
E:\Project\Fake News Detection\images\real\6036.png,real,,a bowl of rice with peas and peas,0,33,,
E:\Project\Fake News Detection\images\real\6046.png,real,,a man in a red scrub suit standing in a hospital hallway,0,56,,
E:\Project\Fake News Detection\images\real\6048.png,real,,a man and woman holding a bow and arrow,0,39,,
E:\Project\Fake News Detection\images\real\6052.png,real,,a woman in a pink dress and hina,0,32,,
E:\Project\Fake News Detection\images\real\6061.png,real,(,students in a lab,1,17,0.071594127,
E:\Project\Fake News Detection\images\real\6069.png,real,OpchAl Introducing ChatGPT Mevetrainedamodel called ChatGPT wvhich interacts Inaconversationalway Tne dialogue format makesit eomaltsmistakes challenge incorrect premises rerect nappropriaterequests,introducing the new chrome chrome chrome chrome chrome chrome chrome chrome chrome chrome chrome chrome chrome chrome chrome chrome chrome chrome,198,145,0.160130471,
E:\Project\Fake News Detection\images\real\6085.png,real,,a man drinking from a bottle in the fog,0,39,,
E:\Project\Fake News Detection\images\real\6088.png,real,,three surgeons performing surgery in a hospital,0,47,,
E:\Project\Fake News Detection\images\real\6097.png,real,9 ; 9',a row of test tubes filled with liquid,6,38,0.001933573,
E:\Project\Fake News Detection\images\real\6102.png,real,TM city bank,city bank logo,12,14,0.636593759,
E:\Project\Fake News Detection\images\real\6106.png,real,PAYচOR 8 SIAY Special Offer for Dhaka Travel Mart BOOKING PERIOD: 09-11 April 2026 STAY PERIOD: 09 April to 30 September 2026 sEPEARL HOTLINE # 09638999444,the resort at the beach resort in daya,155,38,0.255039215,
E:\Project\Fake News Detection\images\real\6110.png,real,,a man in a suit and tie sitting down,0,36,,
E:\Project\Fake News Detection\images\real\612.jpg,real,,people standing in a line outside a building,0,44,,
E:\Project\Fake News Detection\images\real\6121.png,real,,a group of people posing for a photo in front of a large ship,0,61,,
E:\Project\Fake News Detection\images\real\6136.png,real,,an old man with glasses and a shirt,0,35,,
E:\Project\Fake News Detection\images\real\6145.png,real,,the building at the entrance to the hotel,0,41,,
E:\Project\Fake News Detection\images\real\6146.png,real,,lotus sculpture in front of the national library of singapore,0,61,,
E:\Project\Fake News Detection\images\real\6147.png,real,,the hotel in hyderabad,0,22,,
E:\Project\Fake News Detection\images\real\6157.png,real,,rcc logo on a blue background,0,29,,
E:\Project\Fake News Detection\images\real\6162.jpg,real,Gror,a logo of the german multinational glox is seen on a smartphone in this illustration photo reuters,4,98,0.061300181,
E:\Project\Fake News Detection\images\real\6163.jpg,real,BTCL,the btl logo with a green globe,4,31,0.468264818,
E:\Project\Fake News Detection\images\real\6174.jpg,real,9,a person ' s finger is shown on an iphone,1,41,0.079819545,
E:\Project\Fake News Detection\images\real\6176.jpg,real,80:00:00,a robot working on a laptop,3,27,0.01262055,
E:\Project\Fake News Detection\images\real\6177.jpg,real,moltbook,a person holding a phone with the logo of netflix,8,49,0.146590754,
E:\Project\Fake News Detection\images\real\6187.jpg,real,,a laptop and a phone with a photo of a couple on the screen,0,59,,
E:\Project\Fake News Detection\images\real\6189.jpg,real,,the hua hua 6x is a new flagship flagship phone,0,47,,
E:\Project\Fake News Detection\images\real\619.jpg,real,,a fighter jet flying over a small plane,0,39,,
E:\Project\Fake News Detection\images\real\6231.jpg,real,,a woman sitting at a desk with a laptop,0,39,,
E:\Project\Fake News Detection\images\real\6242.jpg,real,,a family walking on a pier at sunset,0,36,,
E:\Project\Fake News Detection\images\real\6248.jpg,real,,the bodhila stuir stuir stuir stuir stuir stuir stuir stuir stuir stuir stuir stuir stuir stuir stuir stuir stuir stuir,0,119,,
E:\Project\Fake News Detection\images\real\6263.jpg,real,,a drilling rig being used for drilling oil in the gulf,0,54,,
E:\Project\Fake News Detection\images\real\6266.jpg,real,,a pile of clothes on the street in india,0,40,,
E:\Project\Fake News Detection\images\real\6275.jpg,real,_crosoift,"microsoft ceo, microsoft, stands in front of a wall of plants",9,61,0.037348606,
E:\Project\Fake News Detection\images\real\6292.jpg,real,,a woman holding a child in her arms,0,35,,
E:\Project\Fake News Detection\images\real\6296.jpg,real,Gunsy genius,a crowd of people standing around a large blue and yellow banner,12,64,0.01151517,
E:\Project\Fake News Detection\images\real\6308.jpg,real,ররীন্দ্রনীথ শত্তি ঠাকুর উদয়াপন আা,students perform a traditional dance,33,36,0.088103019,
E:\Project\Fake News Detection\images\real\6313.jpg,real,,gold prices rise in india,0,25,,
E:\Project\Fake News Detection\images\real\6322.jpg,real,,a man standing at a podium with a microphone,0,44,,
E:\Project\Fake News Detection\images\real\6325.jpg,real,গ আগ] বংজদেশ,the panelists at the event,12,26,0.060220558,
E:\Project\Fake News Detection\images\real\6331.jpg,real,,a man in a red shirt and white shirt,0,36,,
E:\Project\Fake News Detection\images\real\6333.jpg,real,নগরিব,the logo for the bangladesh - bangladesh - bangladesh - bangladesh - bangladesh - bangladesh - bangladesh - bangladesh - bangladesh,5,131,0.242587537,
E:\Project\Fake News Detection\images\real\6346.jpg,real,মামা ত্যাকাডের 6১0 ৩0 রক্ত নয় নয় বৃথা না জতীয 993 আর প্রতিবাদ অার যেতে (দব জ্াব : হত্রশ},people holding signs in protest in front of a building,90,54,0.027236667,
